text,label
dilek_unal_velioglu He He seçilirdin 😕,0
kuantummomentum@plein.d1espoir şali,0
3prenses_annesi_ Ben şok,0
dilekzeynepyasin hayvanı seversin beslersin de bu biraz gösteriş hepimiz hayvan seviyoruz ama bazı görgü kurallarını da aşmıyoruz anlamsızca...,0
esinkkc Ulan sanki adam pablo escobar hareketlere bak,0
ozlemmm00😢😥😥😥😥😥,0
esma_mehmethan_salim çağla  Şikel her haliyle güzel bakımlı ,0
resul_gunduzz Bu ne ya kardeşim,0
srmn_19.04 Burun dr eseri😉peki dudakları da eşek arısı mı soktu😂😂,0
ayseardahan Gösteriş çok sırıtmış yapılan iyilik kediye bile olsa gizli olsun.,0
leylaninom Jet sosyete Gizem Özpamuk,0
kmrlsrky@gozdebaqci gözde koş 😆,0
esenmnwr Yazık biraz kirişi kırmış😂sanki 😂😂😂Allah yardımcısı olsun,0
ebruliardaonceki hali daha güzelmiş bence,0
fattmababa@dilaraedacicekkk 5.30,0
sevcan.ozcelik.98 @flyacn 🤣🤣😂😂😂,0
onur.dere55@bulentzTürk07 YALNIZ TAYYİP VE DEVLETİN ADALETİNE LAF SÖYLEMİŞTİ ONU YAZMAMIŞIM sonuçta bu devletin başındakine ve adaletine kimse laf söyleyemez,0
duygumg Vallahi sizden korkulur 🤓,0
selmosbingol@aylacmdn haha sana katılıyorum,0
birsen_kutlu Ünlüler vefat edince bangır bangır haber yaparsınız şehidimiz var onla ilgili bir paylaşım göremedim. Olan garibanlara oluyor parası olana göründüğü gibi paralı askerlik. @2.sayfaofficial,0
__yaseminuslu@nihal_onalozdemir,0
oykunun.tatliligi.7@alrzkryln Haber Magazin diye bir şey var izliyorsan kadının parmağını kırmış,0
yigitcanbaskut@ardagurluogluu,0
gencfbylmz@arif_simsek_nn ahahah helal 😂👏,0
bahar_.62@zeynep_linam true 👍🏼hahaha,0
selwina@akkcccc haha,0
"unutursamkaybolurum_enesBu Sıla denen kadın değil miydi? Hiç kimseye başın sağolsun,vatan sağ olsun demek istemiyorum utanıyorum diyen. Bu kadından her şeyi beklerim ben. Suçu ispat edilene kadar @ yanındayız.",0
sifa_hatunn Zamane yaşlıları da mesajlaşarak ayrılıyor 😂,0
zerrind1 Aferin ülkede kıyamet kopuyor 80 bin mülteci daha gelecek diyorlar katar SGK yı alacak siz hala kim kimi ne yapıyor yorumuna mı kafa patlatıyorsunuz şaka gibi,0
sevdacak57Kralsın Ahmet kural bugünlerde gelip geçecek,0
zlyhakcy@flyacn biz anladık bebem😁😁😁😁,0
leylaaa.ld77@bundanhaberivarmi herkesi bilmem. Sen bekleme yeter.,0
busemr2727@meryemyrtsvn onlarda resimde olsa onlara da  laf yazardık kız 😂tabiki de tepkimiz sadece kadınlara değil,0
ramina_my_angel@cakobel79 sana bayılıyorum. Ne yapsan ne etsen he vay bir kadına bu kadar mı yakışır. Her zaman böyle kal👍,0
kardelen2606@devran_i_affet 😂😂😂,0
rezzanunsaldmr İdocuk söyleyince komik geldi🤪,0
 volkan_demirel_fanclub sayfamıza davetlisin,0
04_semra_sahra_nehir@ezgiasyabiber daha nasıl olsun her şeyi meydanda böyle giyinmemi olur hamileyken,0
demo207777@gulcayz ay benimde 😁😁,0
aysima_atesli@ayferserbestt ya ahah🤣🤣🤣,0
beste.zay Eskiden çok güzeller seçilirdi ve halen güzeller ne duruma geldik,0
nevin8902@havva_mehmetalioglu 😂😂😂,0
Adamın dibisin volkan abi @1volkandemirel,0
2azarisevda3Ben seni seviyorum sıla reklam yapıyor bırak UNO,0
asudeengin_ 👍👍👍👏👏,0
melissmuge Ya ne saçma yorumlar yapmışsınız Allah aşkına bırakın kadını kim ne yaşıyor bilemezsiniz özele saygı duymayı gördüğünüzün üstünü kapatmayı ne zaman öğrenen iyi niyetli insanlar olacaksınız şaşırıyorum kadının hayatını ele almak kimseye düşmez bakın işinize bence,0
01_ayan_Kızlar_23gt,0
yurdagulerl@cinarkzn yazıklar olsun,0
_elask_ Boğazına dikkat edin aynı yerlerde ben var😱,0
nkz.18Vö ben bir ördek ağızlıyım vö,0
albayraka İkisi de çok güzel👌👌,0
"sevilseldabaşkaya Peki sana bir sorun var Ahmet bu kadının vücudundaki morluklar kendi kendine mi oluşmuş yani senin bunda hiçmi suçun yok !sevişirken mi oldu da söylemeye çekiniyorsun çok mu haşin seviyorsun yoksa bu kadın beni dövdü diye bas bas bağırıyor ortada yaptıysan yaptım de ama şunu bil sen eğer yaptıysan bu güç gösterini kendine hakim olamayan Bir, kendini kaybeden psikolojik vakasın ve onu hiç sevmemişsin bu her ne olursa olsun sevgi değil sevsen kıyamazsın konu her ne olursa olsun!",0
"kevser_melek_karahan Ben iki yaşındaki kızıma ağzımı böyle yapınca, kızım!! Anne yapmaaa korkuyorum diyor ..",0
çağlaelahakan@seraplevantey hahahah 😁 süper cvp,0
esrakarli_izm@yusuffbagcii duygusal olarak nefret olabilir fiziksel olarak olamaz derken ne emek istediniz acaba?,0
ozlemKüçükdere@buket24ergun bence de bırak bu işleri 😉,0
aysecetink0 %99 emina,0
esra.krajisnik Aşk kızı bu belli,0
asab28@nilayust o Ajda Pekkan bu Demet Akalın herkesin kendi tercihi ayrıca çok estetik çok bakım demek değil! sanatçı diye 24 saat bakımlı olacak değil ben bakınca rahatsız olmadım sizin paylaşımınızı görünce haksız buldum bende fikrimi beyan ettim,0
mryyy03@aylaoztur83 Sen nasıl cevap veya yorum yapıyorsan oda yapıyor yorumunu cevabını şimdi sen neyin havasındasın wtf😂,0
"svdnrlHakan Baş bebek gibi 1 kızla evlendi. @bensusoral zaten güpgüzel, Gelinliğin içinde ayrı bir güzel olmuş. Benim Pamuk Prensesim. İnşallah bensu-hakan çifti mutlu olur. Ve diğer insanlarda. Amin",0
toker.birsen Acaba Gülben'e sordular mı sıra hangi adam da diye 😂😂😂,0
edyebuz74Eda küçükkaya şiddet gören kadın değil miydi? İsmail küçükkaya ya neden bu kadar tepki verilmedi? Eda hanım şarkıcı değil de ondan mı yoksa ismail küçükkaya tanınan birisi olduğu için mi hangisi ? @2.sayfaofficial,0
yelo35cesme@a.oztas 15 annesine çekmiş orijinal,0
gozdecam_ceylans Dudaklarına arı mı soktu canım 😂😂,0
ryhn_gkmn@suslubebek_35 bende onu anlamıyorum anneleri babaları Bir şey demiyor mu ya bunlara ünlü olmak demek evladından vazmı geçmiş demek anlamadım gitti,0
lara_lora_ikızizbiz@annebebekyardımsayfasi lütfen paylaşalım daha çok yardım gitsin herkese eminim paylaşacak Bir şeyleriniz vardır.,0
nazanbayağızitfanpage Tövbe estağfirullah! Senin yüzüne ne olmuş?! 😱😳,0
kapida_odemeli_avon_urunleri👉👉IKI IKI IKI HEDIYEM VAAAAAR MERHABALAR UYEM OLANA 💋👄❣IKI 👏👏👏👍HEDIYE BENDEN 👉 Üstelik kargo ücretini de ben ödüyorum 👄👄💅. Sipariş verme taahhüttü yok!,0
gulsen.ahmedova.90 Gelinlik harika😍,0
nur1407 vov süper.... katalog çekiminden sanki...😍😍😍😍mutluluklar dilerim,0
son__sözler böyle güzel güzel konuşmuş. Olayı ne kadar basit anlatmış. Kadınlardan özür falan dilemişsin. Peki senin bir anlık öfken karşı taraf ne yapmış olursa olsun bir insanın zarar görmesine neden oluyorsa sen kendini savunma hakkına sahip olamazsın. Bu şekilde lanse etmişsin alttan alttan olayı küçümsemişsin ama senin karakterin TV'lerde gördüğümüz komik insandan çok farklıymış. Seni bundan sonra ne sinemada ne televizyonsa ne de bir sosyal mecrada katiyen görmek istemiyorum. Yoksa ben de sana dava açarım.,0
seda_can124 Çok güzel,0
🔊ÜCRETSİZ KATALOK,0
"mlkksy Kızı değilse ki bence değil. Çok ayıp kızını böyle saçma bir şeye alet ediyor. İkisi de bekar.biz insanların evliyken birbirlerini aktarmalarına,yakın arkadaşların ilişki bitiminde birbirlerini. Eskileriyle çıkmalarına zaten alışığız. Boşanır boşanmaz sevgili yapması gayet doğal gelir.",0
perdepellam 💥FON PERDEDE UYGUN FIYAT VE KALITE ARAYANLAR SAYFAMA DAVETLISINIZ🤗,0
fatihsahin_f02@ayca_yasr aynen öyle haklısın👏🔱,0
bernaa_u Gıdıya çare bul bacım 😧,0
irmak_gulden@demet_erkin 💙🌼 yakışmış 👍 şu gibi kız zaten çok mutlu olsunlar,0
yasemin_oz76 (Öneri Yok)🧡🧡🧡🧡🧡🧡🧡,0
theguleryuz@myalcin221b vay be kardeşim helal olsun sonunda farklı bir bakış 👍👌,0
m.r.v.789eyer böyle bir şey varsa sizi artık görmek istemiyoruz hiç bir yerde ve bütün izlerde sizin şiddet uyguladığınızı gösteriyor,0
sevda.alisiroglu Zor günler mi şaka mısınız,0
pitniningezegeni@selincigerci sen daha güzelsin😀,0
ikbalcakiir@missestee ah yine nokta koydun 💘💘,0
melikeymenceylin😁😁 çok tatlı,0
lacasadeicmimar @barismeltemozdemir aleyna tilki daha mantıklı değil mi 😒,0
meryem_gencerr @meeltem_altnk evet kesinlikle öylesin😉,0
aysssooo 😂😂😂😂😂 seçilirdin tabi,0
_e_dnz_@eda_inalli iğrenç olan senin zihniyetin. 👍,0
hediyegalip Yazık bu kıza yaa!,0
gulsen_yalcinkaya_4👍👍👍👍,0
nalan2020O kadar yoğun stres altındaki olay tarihini yanlış söylüyor ardından beylik laf etmeye kalkıyor onu da doğru söyleyemiyor.Allah vurmuş zaten bir de biz vurmayalım 🙄,0
Emzirirken zayıflamak isteyenler,0
digdemcee 👍 olmuş olmuş,0
fahriyetaban Boynundaki ben aynı kesinlikle emine 👍🏼 @2.sayfaofficial,0
??,0
seher1983@assie_brahim 😋,0
ezozgen@mat_hil_da olur🍉,0
emineyldrim@byzgazioglu yarıldım  @nmadenn @zehra.yldrimm,0
canik_saliha 😂😂😂 çok güzel olmuş 😜😜,0
ayse3405 👎,0
mujgancntrk@sevdaaydgn fark etmez ki gözü mor kollar bacaklar fotoğraflanmış adli rapor alınmış 😞 ölse miydi kadın :(((,0
melek.melegimm.1O güzel yüreğinle hep gül canım benim 😙,0
busozkannn Sadece burun mu? Dudak ve çene törpületme ne olacak?😒😅,0
papillon_bleu1 Yok artık!!,0
kader_ozTürk34 @1000ben 💕😙,0
selin.kaleli.official Ya benim anlamadığım şu Ahmet abi sadece kolundan tuttum dedi ve sadece kolunda ve gözün de morluk var kafasına kül tablası fırlatmış bir insanın kafasında kül tablası kırılsa soluğu ilk hastane de alır bu işe ilk adliyeye gitmiş yanındayım. @ahmtkural,0
yelizsygnr55@nagihanturutoglu 😂😂😂😂,0
en azından özgüvenin yerine gelir😂,0
hakannmetinnAhmet abicim seni yakınen tanıyan biri olarak içini biliyorum Sıla hanımefendi olayı fazla abartarak ve biraz da sosyal medyanın desteği ile haklı gözükebiliyor seni kimse bitiremez sen işine bak abim @,0
yesimdoga.helvc@onur_honour 🤗,0
mrs.bgmucaydogdu Küpeler aynı boynunda ki benler aynı kaşlar aynı tabi ki emine,0
hicsosyete Bittin olum sen . Senin kadınların tokadı nasıl olur haberin yok ! Gör bakalım seni nasıl siliyoruz şimdi.,0
sevcan.akn@aycann_xx zij meent dz,0
gmzdnzozdmr Çok yakışmış çok da güzel olmuș 👌👌👌,0
ozum_81_@mert____ulusoy kaba olduğun için mi engelleyelim 🤔,0
toussainen Öldü sandım görünce ilk 🙊,0
gulcan.1907Sonuna kadar ahmet kural a inanıyorum başından beri,0
sahin_kymetHerşeyden Önce Sıla Bir Anne Adayı Sana Yakışmadı Allah tan,0
mamigny0Sen ne yaptın be Ahmet abi yapmayacaktın,0
melek.yesilli Hayır,0
safiye61albayrak Niye saklıyorlarsa beraberlerse ikisi de bekar sonuçta iki resimde fark tek gözlük,0
ghamze_gh Hayır,0
erennvn o çok güzel 👌😍,0
mugitasarim topuklu ayakkabı çok tehlikeli bebek için yani 😠,0
bencekomigim vallaha helal olsun sayelerinde tüm Türkiye beyin jimnastiği yaptı🙈🤣,0
eylem_34_35@izelkarabulutt 😂😂,0
balans.s Aslıhan'da ki cahil cesareti mi anlamadım. Etraftaki kandılar yamyam kaparlar Arda'yı 😆,0
Ücretsiz üyelik,0
deryamilaayla@sewalfshb5824 🤣🤣🤣,0
brgl_62 Acaba Gülben hanım ne yazmış merak ettim iletilmiş okumuş😆🤔🤔🤔,0
theartbusy@melisss.siimsekkk nereye düştüm ben yhaağ,0
zeel_ankara 💫💫💫💫 kaliteli ve güzel ürünlerimizi görmek için İnstagram hesabımıza bekleriz 💫💫💫💫 @zeel_ankara @zeel_ankara,0
annesinin_dunyasi hiç inandırıcı değil sin 😐,0
gulcinkutlu_ Tabi ki de emine boğazında ki benlere bakınız ☝️😂 kulaklar aynı,0
bulutmavileri@aytengilhan obezıtede avrupa. Birincisi olmuş ülkenin insanı zayıf görünce içsel bir sıkıntıya giriyorlar hepsi fazla yediğinden az yiyene tahammül edemiyorlar,0
İş Arıyorum veya ek gelir elde etmek istiyorum ama nasıl 🤷🏻‍♀diye düşünüyorsan 🤔tam sana göre bir iş teklifim var.,0
mahmutpasabalkanas@se.1117   inşallah burada ne demek istediğimizi anlamayanlar yer 😂😂😂😂,0
cepmax.Türkiyedestek Cepmax uygulaması TAMAMEN ÜCRETSİZDİR! Sadece reklam izleyerek Aylık 108-1500 TL arası para kazanabilirsiniz. Hemen play storedan cepmax uygulamasını indirip 111320188100 referans koduyla üye olabilirsiniz.,0
gamzealmazz@flyacn öldüm 😂😂😂😂 @belgny,0
nursentokgoz Ne yapacaktı 😌😌 sıkıldı 😌 evlilikten 😌,0
altanhanzade Tek yön kafası 😂😂😂,0
drya_brbr Ellerine yüreğine sağlık,0
_fatmaozlu_ Kediye yedirdiğini çatalla kendisinde mi Yiyecek sonra acaba ? Hem o çatalla insanlar yiyor elinle yedir bari,0
fygoo Hollywood gülüşü değil de Hollywood gülüşü olmuş bu😂😂😂 kroşizm,0
glshakyldrm@phillis70 atarlar niye bu kadar sorun ettin ki:)))) senden daha hijyendir o kedi emin ol,0
"bhrgect Herkesin hayatına kimse karışamaz, olmamış bizden değilsin o ayrı bir konu 🙊",0
berancan_62Feministler beni tehdit ediyor hepsi bıyıklı kıllı kadınlar çok korkuyorum @ahmtkural abim benim ❤️,0
bugrabahcecii Amatör sanatçılara destek oluyoruz çektiğiniz videoları @sesimiz_ol takip ederek yollayın sesiniz olmaya devam edeceğiz @sesimiz_ol b6748b,0
Adamsın Adam @1volkandemirel,0
benimfavorim@edasağlam_ aynen!!!! Kurban olun bütün hayvanlara kurban,0
fatmadengiz Ben çok beğendim siyasal dincilerinhanımlari bunlar..,0
sevildemirden Yaşlı durmuş,0
??????????,0
seher1983@auranusm   sayın halkla ilişkiler uzmanı kadın ya da erkek misin oda belli değil resimden! bence sen halkla ilişkileri bırakıp kendinle ilişkini çözsen iyi olur you know what I mean?,0
wknglrd Eski halini o kadar güzel buluyordun da ne demeye estetikle değiştirdin her yerini 🤔😂,0
cakmak.yelda Çok hoş,0
laledursun1Kadın aldatacak kışkırtacak saldıracak gücü yetemediği için mağlup olup olup koşa koşa savcılığa gidecek... bir kadın olarak bu olayda sıla nın suçlu olduğunu çok net görüyorum,0
suleymanarifkabadayi@kulaayse bu kadar yeter bence Ayşe hanım.,0
sahiniremkor👏👏👏👏👏,0
melek.cabbarova@tisan06 sadece sağlıklı besleniyorlar.,0
hasan_bagirov_a_s 👍👍👍👍,0
derenroza Çok iyi olmuş vallahi kadının tavrına tarzına mikos oturmuş 🌹,0
elcinkazaan@ezgiacikoz 😥😥😥😥😥,0
zorundeli Bence kesinlikle emina,0
organikmutfagin %100 doğal Balıkesir zeytinyağı @organikmutfağın 'da 💚💚,0
"bubudmr@ugurozTürk1618 keşke bir işin olsaydı Saniye de sanalda insanlara sallamak yerine onla meşgul olsaydın ! Sen herkesi döv olur mu ? Lezbiyen diye döv, gay diye döv, açık diye döv , kapalı diye döv, çocuk döv, kadın döv, hayvan döv , dinsiz diye döv haklısın",0
melisaabi9849 Bence hazar ergünç zorla onunla sevigi tehdit etmiş olabilir çünkü yüzü düşük ve mutsuz gözüküyor bence olayın içinde tehdit var,0
runneysssHer hata bakiredir tekrarı zevke girer diye biz söz var Sıla ilkinde neredeydi bu paylaşımın 👍🏼,0
"gencoglumerve Ya arkadaş estetiğe karşı değiliz de böyle insan kandırdıklarında cidden sinir oluyorum estetik gayet güzel olmuş yakışmışta evet yaptırdım böyle de çok mutluyum de geç, dudak kaş göz kapağı yanaklar göz var nizam var bir de gelmiş sadece burnum diyorsun yapmayın şunu !!",0
moumou_musique@_denizcn_ eline sağlık,0
neslihan_linagursoy@2.sayfaofficial gerek yok dikkatli bakarsanız iki resimde boynunda 2 tane ben var,0
muhendislikbs Haksız olduğunu kabul etseydin keşke hala laf sokma peşindesin,0
wtdesingx Hayalinde olan etkileyici dövmeyi bulamadıysan sayfaya bir göz at derim❤️💮🌑,0
derenozaltay Torpilin babası yapılmış 🧐,0
elif_merak Bende haksızlık olduğunu düşünüyorum hiç bir suç. Tek taraflı değildir sılaya hiç inanmıyorum kendisinde hiç sevmiyorum @ahmet kural yalnız değildir,0
sibelmustafatas İyi yapmış ellerine sağlık,0
canpolatirem_Yaşancılar,0
tugbaçokseverI kişinin de boynunda ki benler bile aynı yerde bu kadar benzerlik yani 😒😉,0
ayseduyguerdemirci 46’dan 25 çıkınca 19 buluyorsanız bence o programı yapmayın! @2.sayfaofficial,0
banu_zer🤣🤣🤣🤣,0
çağladerin92 Ay kıyamam ya 😊 . Dünyanın masum varlıkları rabbim bütün çocukları korusun.. 🙏,0
Adamsın kaptan @1volkandemirel,0
em.il.a@business__at__home,0
????????,0
sevillcee çok komikkk🤣,0
ecsrl Emine'nin sayfasına girin bakın en son fotoğrafına ojesinin rengi ile tırnak yapısı yetmiyor benleri kaşının devamında ki beni gözlükten görünmüyor gibi ama yakınlaştırınca görünüyor kesin emine aynı onun gülüşü. Ayrıca sadettin bey nasıl bir bilinç kaybıyla kızım diyor insanlara  ki kızı madem neden kaldırıyor fotoyu diye sorarlar adama size ibonun yalan şarkısını armağan ediyorum😂😂😂,0
deniz_huseyin_ozel@_tuTürkan 😁😁👍👍👍👍,0
ozgun_soylu@ssseferr kardeş erkeksen dm gel boş yapıyon buradan erkeklik taslıyoruz,0
kamil.tsn@ahmtkural ‘ın bulunduğu dizi sinema film ne varsa artık benim için yok ve Sılanın müziklerini dinleyeceğime mary jane dinlerim daha iyi,0
onikitemmuz18Ahmet kuralın yapmadığına İnan’lara nereden biliyorsunuz deyip de Sıla Gençoğlu’nun anlattıklarına inananlara nereden biliyorsunuz diye sormayacağım. Cevabı ortada. Ahmet kural ve Sıla Gençoğlu arasında yaşananları bilmediğim için yorum katmayacağım sadece şunu söylemek isterim Ahmet kural gördüğüm kadarıyla kara takım ağır bir karaktere sahip biri gibi öyle düşünüyorum lakin Sıla Gençoğlu şarkıcı ve güzel bir hatun ikisinin de birbirlerini kaldıramadıklarını gördüm. Aralarında geçen her ne işe beni alakadar etmez. Ahmet kural için söylenenler doğru değil işe Sıla Gençoğlu Allah sana bunu sorar ! Ahmet kural söylenenler doğru işe Allah sana bunu ödetir ! Rabbim dünyamıza dirlik düzen ve Müslümanları hidayete erdirsin. 🤲🏻,0
esramevsimsura İyi rol yaptı vallaha çok iyi oyuncu 🙄,0
limatt.75Bu kız mi? erkekmi?,0
emnmryekn.kures😂😂😂,0
duqo_duqo19 👍,0
aysngrln@cann_guness Allah duysun canım😍,0
funda__01__  Allah'ım o ne dedim 😂,0
belgineken Bu adam kendi ağzıyla kendini ısrarla gömüyor😂😂😂,0
15.000 Takipçi 75TL,0
Kaptanım biz senin ne iyi günlerini hatırlıyoruz sen ki şampiyonlar liginde sevilla ile oynadığımız maçın kader adamıydın boşver boş konuşan insanları sen bizim Kaptanımızsın 1Volkandır Fenerbahçe ????,0
muziiiim Sana sonuna kadar inanıyorum ...@ahmtkural,0
sevimistek dudaklarında da bir oynama var gibi.,0
ereldemirci  Yazık Mustafa’ya,0
gizemtos28🤢,0
"tiny_princesses Kıskançlık mı, haset mi Ne demeli bilmem ki.. Kızcağız mutlu ki, beraber o adamla. Gayet de hoş görünüyorlar. Ne çirkin cümleler kuruluyor burada, inanılır gibi değil. Çoğunuz şaka gibisiniz...",0
